2020-02-04 6:57:30 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 211
2020-02-04 6:57:30 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 212
2020-02-04 6:57:30 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 213
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 209
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_name in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 210
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 211
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 212
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 213
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 209
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_name in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 210
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 211
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 212
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 213
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 209
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_name in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 210
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 211
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 212
2020-02-04 6:58:26 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 213
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 209
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_name in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 210
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 211
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 212
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 213
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 209
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_name in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 210
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 211
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 212
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 213
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 209
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_name in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 210
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 211
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 212
2020-02-04 6:59:51 - PHP Notice:  Undefined index: form_id in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 213
2020-02-04 7:51:59 - PHP Notice:  Undefined variable: results in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 207
2020-02-04 7:51:59 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 207
2020-02-04 7:51:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 263
2020-02-04 7:51:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 270
2020-02-04 7:51:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 270
2020-02-04 7:51:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 270
2020-02-04 7:51:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 270
2020-02-04 7:51:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 270
2020-02-04 7:52:40 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 254
2020-02-04 7:52:40 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:40 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:40 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:40 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:40 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:52:59 - PHP Notice:  Undefined variable: category_total in C:\xampp\htdocs\upload\admin\controller\catalog\category.php on line 261
2020-02-04 7:54:17 - PHP Notice:  Undefined variable: form_id in C:\xampp\htdocs\upload\admin\model\catalog\category.php on line 13
2020-02-04 7:54:17 - PHP Notice:  Undefined index: form_name in C:\xampp\htdocs\upload\admin\model\catalog\category.php on line 13
2020-02-04 7:54:17 - PHP Notice:  Undefined index: form_department in C:\xampp\htdocs\upload\admin\model\catalog\category.php on line 13
2020-02-04 7:56:20 - PHP Notice:  Undefined index: forms_exi in C:\xampp\htdocs\upload\admin\model\catalog\category.php on line 12
2020-02-04 7:56:20 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\upload\admin\model\catalog\category.php on line 12
